2.647700	3.341900	1.356900	-1.767700	2.367200	0.892700	0.903010	-0.939910	2.226800	1.005800	-3.464200	-0.990310	2.914000	0.333230	3.928700	3.312000	1.833900	1.275600	-2.964600	2.956300	-2.149000	-2.517300	1.433300	-3.272700	2.881400	1.503100	2.068900	-1.341700	-2.140300	1.517900	3.068200	3.238800	-2.582700	5.523000	-0.672690	2.017700	-2.783400	-2.370200	0.147140	3.604800	3.895500	2.801000	1.164100	-0.244190	-5.834900	1.582200	1.406800	-5.590000	-5.556800	1.746900	1.551500	-2.430000	-0.123900	3.061100	-6.874200	1.074100	-5.562500	-2.004200	-4.804300	4.094100	-10.571000	-2.471000	-5.409600	-0.537830	-0.762840	2.980000	-6.792400	0.791940	-4.660600	-0.386280	-5.531300	-3.443200	-18.661000	-9.372300	1.190800	0.830870	0.212010	3.419600	-14.595000	-2.856000	-3.202300	-7.869600	-13.521000	-3.422100	4.066200	-22.643000	-18.056000	23.339000	107.500000	-4.642700	-7.747000	208.440000	-12.607000	0.020957	120.430000	-9.885600	-20.906000	
-1.078000	1.977900	4.387900	4.079200	-1.194200	-0.346780	2.202100	3.201600	-2.285300	0.139050	1.979600	-0.087851	0.223470	5.326200	-2.414900	-4.905400	3.335800	-2.986500	-1.141500	-1.471800	-0.478500	-5.025200	-1.933600	3.269100	1.118900	-1.039300	-1.333900	1.539300	-4.094200	3.225600	5.684100	-8.559300	4.847200	-1.707500	-2.473900	-0.033949	-4.813900	-2.462800	-2.896100	-0.155040	5.244300	-3.873800	-3.789800	-4.418400	-2.259100	3.416200	-4.731300	2.667700	4.335600	1.674600	0.229080	4.004900	-0.729930	-1.164300	2.392900	-2.827600	1.995000	-3.093100	1.009900	3.375100	-10.920000	-5.234000	-2.706800	2.366900	1.694300	3.373400	-5.825700	-3.921100	-0.544420	0.061412	-4.344500	-2.453900	-8.821800	-5.937700	-3.083800	-0.740450	4.753200	-0.417820	-7.341500	-4.681600	-4.531000	-8.616600	-6.527600	-5.826800	41.449000	-18.745000	-9.456700	139.560000	-16.696000	-1.461400	-6.760200	201.000000	-11.489000	-0.058454	40.206000	-2.863700	-4.329500	
-4.049700	1.842800	3.466600	6.525500	-2.619700	3.466800	-1.669000	0.352510	-3.794100	0.402460	-1.509500	-1.423100	4.738000	4.355000	4.908200	1.568100	-1.497600	-1.329000	4.392900	1.630000	5.737700	10.038000	0.929930	2.181900	8.789000	-4.683800	-3.262300	-4.003300	0.247400	-0.258040	-1.907900	-5.083800	2.515300	-1.419400	-0.763090	4.244900	-1.028100	-6.153900	-6.305500	5.120400	6.354900	-1.963200	-0.519460	-1.256700	3.713600	3.295700	-2.730500	2.059700	6.947300	-5.078200	-2.498900	-3.701700	-5.981500	-4.593700	2.020100	1.462600	5.875400	3.967500	-2.862800	3.189700	-0.248680	-2.851100	2.385200	0.352690	-4.351700	-0.157850	-0.189340	-4.263800	7.570600	-3.610500	-3.157400	-5.370500	-0.057253	3.169700	-3.882700	-0.823070	-7.724500	1.389700	-6.408400	0.065769	-0.131410	-5.596800	-7.815200	8.803200	-3.314900	-3.230800	-5.184200	-5.329000	-0.908590	-1.964800	-1.995000	19.055000	-7.564400	-13.604000	107.140000	-3.241000	157.340000	
-1.359500	-0.459660	1.631300	6.695900	1.401700	2.364900	2.139600	3.925400	-0.268850	5.623000	0.300350	-1.322300	3.023000	4.570100	1.131200	3.334400	-4.342300	-2.257600	5.278100	-4.227000	2.808800	4.720600	2.801600	6.470800	5.298900	-1.087400	-0.633110	0.920770	2.044300	-4.284600	-0.911300	-2.198100	7.298500	-1.875800	-0.245020	-3.864200	4.450900	-5.051300	-2.409200	5.635400	-2.192400	-6.812500	-4.808800	-0.945960	1.451700	6.104700	0.999060	-6.283200	2.580900	-4.750200	3.021400	-0.379440	-5.405500	-0.957330	2.627600	-1.676200	2.589100	4.806500	-1.401000	-0.347610	-3.131600	1.956000	2.378500	0.824950	1.922000	0.653460	2.698700	2.525800	-2.271000	-4.185000	-6.315800	-0.565460	-6.037300	0.243390	-6.394900	-2.102800	0.762530	-2.330400	-4.763000	6.027500	0.442400	-7.357300	-3.831100	-5.360400	15.802000	-14.559000	-18.190000	118.240000	-13.709000	-8.183300	-0.682600	133.900000	-22.800000	-4.751400	42.758000	-0.233030	-1.217100	
-5.443900	-0.229680	-2.166700	4.703300	-0.626900	-3.750900	-5.047900	2.431700	3.124700	2.799600	-1.410500	-2.386000	-0.430920	2.072400	-2.026500	-4.063500	-5.028100	-1.097600	1.353000	1.049300	-3.733700	-1.731200	2.328500	0.561160	-2.216200	-2.589400	1.252800	-6.851200	0.477130	-2.960800	1.510800	6.397600	1.252100	2.060000	-1.885800	0.066523	-2.584100	-1.796300	-6.244700	-3.996800	-1.270800	-1.343000	-2.127800	-0.597190	1.608700	2.713300	0.365070	0.500670	-0.627710	-2.838600	0.181520	-5.946200	0.147260	-8.586900	1.272500	-4.587700	-0.219330	5.254400	2.945800	0.111000	-1.905100	-1.559000	-0.513440	0.002213	-1.668600	-0.935220	-1.430800	-4.163500	-1.756600	-0.380720	-13.586000	-0.188810	-2.794400	5.786800	-1.852600	-0.170680	-3.494200	1.711400	-8.111100	-8.270900	-9.284200	-15.838000	-10.066000	-10.275000	114.470000	-24.749000	-12.414000	155.670000	-18.847000	-6.778100	-11.256000	30.671000	162.860000	-5.148700	-15.691000	-3.855700	-7.223900	
4.681000	5.973900	-3.393000	-8.120100	4.384000	-6.250300	2.190400	-4.565500	-0.692230	-7.251200	-4.909800	2.613500	-3.591300	-5.878000	-3.739700	3.655700	0.533840	5.487600	-5.397800	0.230020	2.209800	-6.657300	-1.978200	-1.226000	-6.171900	0.602220	-1.092700	7.434700	-3.103800	-1.315100	-2.948500	2.733900	0.637790	1.581700	4.251000	-2.550100	-4.431000	-1.734900	5.643000	-3.049500	-3.114200	-6.403000	0.034289	4.568100	1.430700	-2.467700	-2.099600	1.221700	-1.413300	-5.165500	-3.018900	-3.625500	2.622500	-2.107400	-4.951600	-3.689200	-3.910900	-3.892300	2.743400	-6.801900	0.326410	-1.612000	-4.794800	-0.241080	3.246100	-1.738400	-4.006400	-3.720400	-4.330300	6.939400	-4.806800	2.573400	-6.168300	-7.452900	1.663700	-0.154470	5.358500	3.476500	3.092500	-3.604000	-7.956700	-9.210900	-13.710000	18.481000	70.595000	-22.081000	20.887000	158.750000	-14.631000	-4.391600	-16.230000	108.940000	39.628000	-3.904900	26.426000	-4.653200	0.113410	
-1.021600	-2.631300	7.327900	-2.272200	-1.133400	0.780840	5.555900	7.126700	-0.975520	0.932310	-0.161430	1.777900	-1.257000	-1.612300	0.183630	0.132510	3.977000	-2.963400	2.766300	-1.885300	0.129070	4.314300	1.249800	0.790310	-2.707400	4.039100	-1.686100	-1.371900	1.366500	-1.436700	-4.047900	0.168560	-1.690500	-2.675000	-0.084560	0.523940	-6.241600	1.900000	0.316500	-2.386300	-2.410100	-0.137310	-0.167000	-1.671400	0.611280	3.429200	-0.776710	-2.564200	-0.342630	-0.017355	-3.611600	-3.200800	2.625300	-6.911500	0.204280	0.875060	-3.810700	-2.420800	-2.879600	-0.522270	-3.918500	2.723700	3.181300	1.645500	3.415700	2.030700	-2.704100	-1.707500	-1.840200	-2.359100	-0.757170	-1.044000	-3.642800	-3.320800	-4.063700	-1.795800	-1.183600	-1.570100	-3.505800	-6.183600	-2.398800	-1.242000	-7.339300	-2.882800	62.666000	-13.066000	-4.789700	151.630000	-10.944000	0.203200	-8.010100	78.139000	24.466000	0.448130	14.290000	-1.481200	-12.502000	
-1.453000	-1.477400	-0.693000	-1.714300	2.466900	0.238710	-4.731900	1.365000	4.455000	-3.987200	2.367000	-1.010900	4.216700	-0.971400	3.008800	-3.188000	-4.285400	-7.351600	0.357700	-0.315340	0.132300	-0.265740	1.520800	1.693900	-1.194700	3.203200	-0.808700	-2.128600	2.324100	2.194000	6.190400	-1.173700	2.052200	-0.146670	3.532700	-0.217070	4.285000	-1.886600	0.930270	-3.679300	5.540500	1.083400	-1.688400	2.595400	1.673800	4.687200	-1.382200	0.583980	3.900900	1.615800	-1.660100	0.522980	2.942600	2.432400	0.071961	2.144600	0.735380	-0.640830	-3.190000	2.502900	-0.640600	-3.970000	-1.060700	-0.741310	-1.337000	-4.535400	-0.370500	-5.112400	-3.818000	1.797700	-5.386400	-0.938140	-0.733130	-0.751900	-0.315770	-3.020400	-5.215900	-3.069600	-4.445900	-1.079500	-8.081300	-10.839000	-4.028900	-10.208000	45.879000	-12.659000	-6.219500	115.990000	-1.599400	-6.177300	-11.655000	-6.333800	159.840000	-7.818600	-10.075000	1.045800	-5.250000	
-4.862300	1.885500	-2.700900	-2.864900	0.491180	-2.156800	-2.627200	0.548560	-1.750600	2.727000	1.003200	1.541000	2.322100	-2.872200	1.411700	-1.527500	1.596100	0.875970	-3.084400	0.487190	-4.891300	1.553300	5.374200	-4.063700	5.723000	-0.778470	5.741500	-1.675800	-5.813300	3.783400	3.291400	0.771510	-0.766060	-0.308340	1.393000	1.870600	-0.965590	-4.486000	5.694300	-4.225800	1.216100	-3.693500	-4.421200	1.068400	1.062900	0.336900	-1.571700	2.908200	-1.269100	0.839620	-3.358700	-4.155400	-2.942900	2.080000	-0.031190	1.084300	-6.007400	3.768900	1.024700	-0.935500	-2.268800	-4.558600	-1.171000	3.439500	-3.046200	0.672440	2.475000	-7.742700	0.620520	4.145900	-6.455300	2.264600	-1.604200	0.616530	-10.037000	0.030518	-3.945200	6.618000	-1.107000	-16.835000	-6.653300	180.100000	-6.390600	6.512900	67.533000	-7.762400	-6.284800	-11.151000	1.091900	-5.783100	114.550000	-4.211700	1.231700	-0.752000	-6.066800	-5.917700	0.130670	
-7.398200	2.944900	1.019600	-5.147100	6.248400	-1.298300	-2.481400	-0.196080	3.104500	3.074500	-0.263480	-0.932580	2.321700	1.615100	0.088389	2.831400	3.800600	1.654700	0.563980	-0.391090	-3.346100	-1.858800	3.465000	-0.528870	-2.911100	4.571200	1.166100	0.828020	0.378980	-0.249160	-3.494200	3.285300	-2.284300	1.874500	-4.637500	-0.463050	-2.306500	6.000000	3.137700	-1.504100	-4.598200	5.208100	-1.945800	-1.233000	-0.724650	-2.073000	2.913000	0.592850	2.859000	4.974300	4.014100	-2.279200	5.280700	2.196600	-2.575100	1.340300	-2.046500	3.040800	-6.740900	-4.819600	-6.414300	3.688700	-1.099500	-3.189500	-5.217200	2.772000	-2.323300	-2.637400	1.103900	-1.359100	-7.889200	-0.933360	-3.784500	1.117800	-6.525000	-0.633540	-0.277030	0.279960	1.088600	-9.744600	-8.896200	-5.582100	-1.457800	-5.622000	44.057000	-11.490000	-4.658400	14.047000	-2.632000	-16.754000	-15.526000	-3.801300	174.900000	-9.122900	-15.069000	-1.403400	-3.827700	
-1.830400	-2.351700	4.031000	2.871600	-3.565400	0.849120	-2.082300	-2.811100	-2.186900	-3.843400	-1.756700	3.675300	3.145500	0.746480	-1.536400	-4.227800	0.367870	-1.557000	3.017300	3.463500	2.641500	2.056800	5.771200	1.720800	-2.645300	-0.162670	-6.369600	-1.198800	4.491600	-3.370600	-0.047189	-3.702900	-1.649800	-0.366740	-4.997400	0.602810	5.029600	-0.425090	-6.531100	-0.924720	0.490480	-1.881100	0.609560	-2.783500	-6.069100	3.472700	0.974280	0.481250	2.200900	1.929700	0.649150	6.027600	-0.600790	-5.325000	-0.839230	2.106800	2.948100	2.812100	0.255960	-1.886500	1.046000	0.238010	3.617500	-4.493400	-1.748500	1.688600	-1.013200	-0.836650	-0.856700	1.999200	-4.382100	0.432220	3.086600	8.082600	-1.879800	-1.815800	-3.164600	-0.271540	1.736800	-5.167100	-7.424600	12.248000	0.914920	-3.200000	74.136000	2.082600	-3.832500	-7.232600	2.490900	-7.459600	35.827000	-0.058907	144.150000	-6.424700	-3.600200	1.911700	-2.727700	
-7.103100	1.896200	1.176200	0.895240	-3.528600	-1.045700	0.836970	0.529440	-2.013300	0.957870	0.723050	-0.365800	3.734600	2.437400	-2.279100	-4.210200	-1.437100	3.267600	2.186300	4.444200	-6.178700	1.213500	-0.373840	1.342900	-3.135700	0.359710	-2.646000	3.415700	1.580100	-2.136300	4.803700	-2.807100	0.491290	-3.535100	-0.798250	-1.638500	1.939000	-0.191350	-4.386100	-2.519200	-2.792200	-2.592900	-4.258000	-0.526860	2.297000	0.083980	1.573300	0.128980	-0.985650	-2.862900	-3.055600	-1.567000	0.567400	-1.275800	0.920430	1.505000	0.423330	-2.198900	-0.638930	2.228500	-2.366600	-8.793900	-2.204000	1.713700	-1.749300	-0.854880	-0.505040	0.486070	0.041927	1.546800	0.777230	-6.541900	-1.895200	3.058500	0.635560	4.679100	-6.029000	-6.242300	-4.096800	-4.636300	-0.063399	27.347000	3.381200	1.059900	40.899000	12.860000	-0.613730	-10.138000	-0.296240	-5.538300	9.149700	-3.110200	64.724000	-0.695750	-11.622000	-1.070200	-4.212300	
3.934800	-1.185600	0.426580	-1.472200	4.875600	2.168200	-1.433700	2.908100	-1.430800	-7.500200	0.289720	-0.380740	0.962960	3.808200	-5.741400	-1.395400	1.673300	-0.514950	-1.810500	1.418400	-0.148970	-0.101270	-0.043534	-1.481600	-1.206900	1.995900	0.632290	-1.905100	-1.165300	-1.660500	-1.131300	4.884100	1.774400	-2.377800	-0.779810	3.635700	-1.752200	-3.048800	1.237900	-2.529900	-3.845300	-6.001100	3.864100	4.791200	-6.947600	0.564770	4.527800	-1.060600	-3.190300	-3.152600	-5.312500	3.001100	-2.449100	-0.583000	0.459690	3.772600	-6.462900	0.725710	-8.774300	3.644600	1.543900	-4.096300	0.624730	0.510580	-0.147750	-1.982600	0.286430	1.238500	-8.455300	6.079500	-1.533800	-2.273500	0.271250	-1.445800	-0.784050	-0.623890	-1.852700	-0.825060	-0.766690	-3.173100	-6.146800	32.351000	-5.056300	4.476500	28.914000	16.784000	-1.378700	13.409000	-7.960800	-3.442500	-8.233500	-7.766800	34.900000	-0.505460	-9.288400	2.572600	1.432600	
-2.518600	-2.798100	3.585000	4.499300	-4.737500	4.308300	-3.640100	2.566900	-4.183500	0.883330	4.361200	0.518410	0.901600	-0.420460	-1.049500	-0.096428	-1.493500	3.692700	3.333600	9.875400	4.906500	7.005600	3.987600	1.376400	4.631900	-2.489700	0.036958	-4.813400	0.337190	-1.536100	2.475800	-0.166050	0.879970	-5.248900	-5.568100	0.279700	-6.151600	-1.625400	-3.757400	4.441000	-7.250800	-0.725800	-5.706800	-9.998100	0.822360	2.591300	-1.768300	-0.971580	-0.467430	-2.804600	5.374800	-0.945680	-2.632100	-3.405400	8.086600	-2.414500	-4.554500	5.537600	-6.016100	-1.487700	-3.168400	-3.460800	1.005800	-1.880900	-0.909980	1.695900	2.770800	0.751860	3.477500	-2.380600	-13.562000	-3.398300	3.066700	6.410100	-12.438000	-1.064600	-2.355800	-4.103200	0.339020	-11.007000	-6.088100	64.807000	0.818780	-4.352100	111.100000	-12.047000	-4.692700	-8.075000	0.354940	208.640000	226.880000	-9.141800	-8.809000	1.011000	-2.113200	-1.818500	-5.464900	
-1.098200	-1.414300	2.533300	-1.187100	-0.509130	1.046400	2.439000	1.014500	3.678100	1.245300	-6.399500	-4.232300	1.005100	-4.403500	3.120600	-3.930500	-2.202400	1.425600	-7.602400	-0.051525	5.275000	4.855700	1.699300	0.127170	0.558170	0.270470	-2.461200	-1.181800	-0.551240	0.019468	-2.001900	-1.232500	3.084200	-0.232170	-2.417200	-0.329950	2.162500	-4.392600	4.227800	3.375400	4.368100	-6.925200	1.754600	-1.261900	0.507910	-2.631500	-3.363000	-2.605800	3.352300	-0.572600	1.487500	1.386800	-1.401800	-0.815640	-0.566710	1.727600	4.111100	0.384270	2.357700	-2.784300	5.737900	1.068600	4.053300	-1.545500	-2.878600	-5.611400	-2.556200	1.007200	-0.753410	-5.617300	-8.605900	-1.819300	3.556200	-1.136400	-4.197900	2.362200	-3.506200	0.327590	-2.336600	-12.475000	0.872650	37.976000	-7.395700	-2.310900	81.242000	-1.973000	-4.542000	-8.688300	-1.659300	148.850000	92.725000	-4.009600	-10.703000	4.740200	-4.204400	2.377100	-0.444820	
